applicant_id,first_name,last_name,email,phone_number,university,major,gpa,graduation_year,application_date,position_applied,years_of_experience,skills,application_status,salary_expectation,availability,resume_submitted,cover_letter,references_provided
APP_0880B,Michael,johnson,michael445@email.com,718.226.1656,Public University,Psychology,2.26,2022.0,2024-02-02,UX Design Intern,0.0,Communication,Rejected,22611,3 months,No,Yes,3.0
APP_0881,Amanda,Hernandez,hernandez.amanda@email.com,(739) 934-6414,Online University,Computer Science,3.08,2026.0,03/18/2024,Data Science Intern,1.0,"COMMUNICATION, TABLEAU, DATA ANALYSIS, JAVASCRIPT, POWERPOINT",Submitted,17211,2-4 weeks ,Yes,False,2.0
APP_0882,Jane,Williams,jane617@email.com,751.973.7508,Tech Institute,Economics,3.46,2024.0,"Mar 16, 2024",Business Analyst Intern,0.0,"R, SQL, PowerPoint, JavaScript, Machine Learning",review,21999,immediate,0,,5.0
APP_0882,Jane,Williams,jane617@email.com,751.973.7508,Tech Institute,Economics,3.46,2024.0,"Mar 16, 2024",Business Analyst Intern,0.0,"R, SQL, PowerPoint, JavaScript, Machine Learning",review,21999,immediate,0,,5.0
APP0884A,David,smith,smith.david at email.com,248.837.7737,State University,Business Administration,3.53,2026.0,"Mar 28, 2024",Marketing Intern,1.0,"Communication, Python, Tableau, R, Project Management, JavaScript", rejected ,28006,Flexible,Yes,Yes,0.0
APP-0885,Jane,Gonzalez,GONZALEZ.JANE@EMAIL.COM,522.327.7165,State University,Data Science,3.78,2026.0,03/10/2024,Software Developer Intern,,"Excel, ", rejected ,25894,Unknown,False,False,3.0
APP_0886B,Emily,rodriguez,rodriguez.emily@email.com,258-320-2701,Liberal Arts College,Psychology,3.24,2022.0,2024-03-14,UX Design Intern,0.0,"Machine Learning, Excel, Tableau, Python, Project Management, Data Analysis, Communication",Pending,34266,2-4 weeks ,False,Yes,2.0
APP_0886B,Emily,rodriguez,rodriguez.emily3@email.com,258-320-2701,Liberal Arts College,Psychology,3.24,2022.0,2024-03-14,UX Design Intern,0.0,"Machine Learning, Excel, Tableau, Python, Project Management, Data Analysis, Communication",Pending,34266,2-4 weeks ,False,Yes,2.0
APP-0888B,Sarah,Williams,sarah.williams@email.com,+15564529950,Tech Institute,Economics,3.12,2026.0,20-06-2024,Business Analyst Intern,2.0,"Tableau, Communication, Python, PowerPoint",Accepted,18682,immediate,False,,3.0
APP_0889,Robert ,Hernandez,robert 603@email.com,+12138304304,State University,Business Administration,0.85,2025.0,2024-06-23,Marketing Intern,0.0,"Data Analysis, SQL, Project Management, Tableau",ACCEPTED,23073,3 months,0,True,4.0
APP0890A,Amanda,Smith,amanda88@email.com,+18037181504,Community College,Economics,,2022.0,09-03-2024,Software Developer Intern,0.0,"Tableau, PowerPoint, JavaScript",Under Review,25488,Immediate,No,True,4.0
APP0891A,Daniel,Jones,daniel.jones@email.com,+14304047967,Private College,Economics,2.95,2025.0,2024-06-23,Software Developer Intern,0.0,"SQL, JavaScript, Data Analysis, Java, Machine Learning, Excel, Communication, Project Management", rejected ,27393,2-4 weeks ,0,,2.0
APP_0892,Robert,Wilson,rwilson@email.com,+14406611074,Private College,Economics,3.89,2023.0,10-03-2024,UX Design Intern,3.0,"Project Management, Java, Data Analysis",Accepted,18307,Immediate,1,YES,4.0
APP0893B,John,Rodriguez,john25@email.com,(530) 289-4564,Private College,Psychology,3.22,2024.0,2024-06-09,UX Design Intern,4.0,"R, Excel, Java",review,34394,Flexible,1,False,0.0
APP0894B,Elizabeth,Davis,elizabeth.davis@email.com,961-380-7048,Private College,Economics,3.03,2022.0,2024-04-08,Data Science Intern,,"JavaScript, Communication, PowerPoint, Python, Data Analysis",Pending,27283,3 months,False,Yes,3.0
APP-0895B,John,Hernandez,hernandez.john@email.com,830.974.2732,Public University,Mathematics,3.72,2022.0,Pending,Data Science Intern,1.0,"Project Management, R, Communication",Under Review,39024,Flexible,False,True,3.0
APP0896,Laura,Garcia,laura.garcia@email.com,+14016181921,Tech Institute,Communications,2.66,2025.0,05/04/2024,UX Design Intern,2.0,"Data Analysis, Communication, Java, PowerPoint, Machine Learning, JavaScript",Rejected,22424,2-4 weeks ,False,no,3.0
APP0897,Sarah,Johnson,sjohnson@email.com,+15782487963,Private College,Communications,3.14,2025.0,04/28/2024,Data Science Intern,0.0,"Communication, Data Analysis, Excel, JavaScript",Pending,28152,2-4 weeks ,False,YES,1.0
APP-0898B,LAURA,jones,jones.laura@email.com,663.874.8234,Online University,Business Administration,1.50,2026.0,2024-03-13,Data Science Intern,3.0,JAVA; R; PYTHON; EXCEL; COMMUNICATION; PROJECT MANAGEMENT; TABLEAU,In Process,,3 months,True,Yes,1.0
APP-0899B,Jane,Johnson,johnson.jane@email.com,+16937164076,International University,Marketing,4.0,2022.0,04/07/2024,Software Developer Intern,1.0,"Communication, Tableau, R, Java, Python",Accepted,, ASAP,No,False,2.0
,,Brown,jane.brown@email.com,(957) 840-4185,,,3.06,,2024-06-20,,,,Submitted,,Unknown,,,
APP-0901,,,,,,,,,,,,,Rejected,26140,3 months,,,0.0
APP0902,Laura,Brown,laura394@email.com,382-908-5914,Online University ,Computer Science,3.92,2023.0,29-01-2024,Data Science Intern,1.0,"Data Analysis, SQL, Python, PowerPoint, Excel, Communication, Project Management, Tableau",Rejected,25754,Immediate,Yes,,2.0
APP-0903A,Michael ,Smith,michael .smith@email.com,376.809.6596,Liberal Arts College,Computer Science,3.48,2023.0,"Jun 04, 2024",Business Analyst Intern,1.0,SQL,Rejected,20255,2 weeks,False,YES,2.0
APP-0904B,Emily,Hernandez,hernandez.emily@email.com,710.573.4408,Liberal Arts College,Marketing,3.03,2024.0,"Mar 31, 2024",Research Assistant,1.0,"Project Management, PowerPoint, Communication, Python, R, Machine Learning",review,27257,Immediate,1,No,2.0
APP_0905,John,Jones,jones.john@email.com,+16172067385,International University,Economics,,2024.0,06/10/2023,Research Assistant,0.0,"JavaScript, Machine Learning, Python",Rejected,38558,2 weeks,1,no,2.0
APP-0906,Michael,Garcia,michael337@email.com,784.823.2090,Online University,Economics,3.39,2026.0,Pending,Data Science Intern,0.0,"PowerPoint, Project Management",review,Negotiable,Unknown,0,Yes,0.0
,,,amanda.hernandez@email.com,,,,,,,,,"R, Excel, Data Analysis, Python, PowerPoint, Project Management, JavaScript",,,,,,
APP_0908,Robert,Johnson,robert217@email.com,751.363.8936,Liberal Arts College,Business Administration,2.98,2024.0,09-04-2024,UX Design Intern,,"POWERPOINT, TABLEAU, JAVA",Pending,34121,2 weeks,No,No,5.0
APP_0909B,Christopher,Rodriguez,rodriguez.christopher@email.com,953.684.9662,Tech Institute,Economics,3.82,2026.0,06/20/2024,Business Analyst Intern,0.0,"Python, Project Management, PowerPoint, Java, SQL, JavaScript, Excel, Tableau", rejected ,20658,Immediate,False,No,0.0
APP_0910B,Amanda,Hernandez,hernandez.amanda@email.com,(775) 300-7805,Liberal Arts College,Marketing,,2023.0,2024-05-07,Data Science Intern,0.0,"Project Management, Java, JavaScript, PowerPoint",ACCEPTED,17977,2-4 weeks ,False,No,2.0
APP-0911,Jessica ,Miller,jessica 644@email.com,(905) 698-7855,Liberal Arts College,Marketing,3.57,2022.0,"Jun 17, 2024",UX Design Intern,0.0,"Tableau, SQL, Data Analysis, Project Management",Under Review,32752,immediate,1,No,4.0
APP0912B,Matthew,Garcia,garcia.matthew@email.com,495-701-5107,Private College,Marketing,3.76,2026.0,17-04-2024,Marketing Intern,0.0,"R, SQL, Machine Learning", rejected ,17693,2-4 weeks ,Yes,No,0.0
APP0913,Jessica,Gonzalez,jessica349@email.com,+19553246931,State University,Data Science,3.41,2025.0,01/26/2024,Research Assistant,2.0,"SQL, Python, PowerPoint, Excel, Java, Machine Learning, JavaScript, Communication",Accepted,35545,Unknown,No,No,1.0
APP_0914A,Sarah,Smith,smith.sarah@email.com,(759) 383-7800,Tech Institute,Communications,3.02,2026.0,2024-02-16,Marketing Intern,0.0,Tableau,Pending,38340,2 weeks,No,No,5.0
APP0915B,Jane,Wilson,jane190@email.com,225-827-2327,Public University,Marketing,3.54,2025.0,2024-03-02,data science intern,0.0,"R, PowerPoint, Data Analysis",Pending,36595,1 month,False,YES,2.0
APP-0916B,Emily,Smith,emily79@email.com,+17047186846,STATE UNIVERSITY,Computer Science,3.82,2026.0,"Apr 29, 2024",Research Assistant,0.0,"SQL, R, POWERPOINT, PROJECT MANAGEMENT, JAVA, PYTHON, TABLEAU",Accepted,36066,3 months,Yes,,3.0
APP-0916B,Emily,Smith,emily795@email.com,+17047186846,STATE UNIVERSITY,Computer Science,3.82,2026.0,"Apr 29, 2024",Research Assistant,0.0,"SQL, R, POWERPOINT, PROJECT MANAGEMENT, JAVA, PYTHON, TABLEAU",Accepted,36066,3 months,Yes,,3.0
APP0918A,Robert,Garcia,robert911@email.com,371.619.8894,International University,Marketing,,2024.0,03/26/2024,Data Science Intern,1.0,"Data Analysis, Tableau, Excel, SQL, R, Machine Learning",review,,3 months,1,True,3.0
APP0919,SARAH,Miller,sarah241@email.com,486-387-5179,State University,Mathematics,3.56,2024.0,05/11/2024,Business Analyst Intern,1.0,"Tableau, Excel, R, Project Management",ACCEPTED,20309,Immediate,False,no,4.0
APP0920,James,Miller,james689@email.com,(663) 735-8063,International University,Communications,3.79,2025.0,06/22/2024,Software Developer Intern,0.0,Various technical skills,In Process,17416,Unknown,Yes,no,0.0
APP_0921A,Emily,Smith,emily.smith@email.com,836-693-3583,Private College,Engineering,3.88,2025.0,14-05-2023,Marketing Intern,2.0,JavaScript,ACCEPTED,37873,3 months,False,False,0.0
APP_0922A,Daniel,Garcia,daniel.garcia at email.com,681-499-1844,Private College,Mathematics,4.0,2024.0,2024-01-25,Software Developer Intern,2.0,"POWERPOINT, ",Under Review,35121,Immediate,True,,5.0
APP0923,Michael,Gonzalez,mgonzalez@email.com,(314) 205-7259,Private College,Engineering,2.96,2022.0,2024-04-02,Software Developer Intern,0.0,Various technical skills,Pending,25359,immediate,False,False,2.0
APP-0924A,Michael,Wilson,michael334@email.com,457.866.3266,Tech Institute,Marketing,3.44,2025.0,2024-05-07,Research Assistant,3.0,"Java, JavaScript, Data Analysis, SQL, Python, Communication, PowerPoint", rejected ,33174,Immediate,False,True,0.0
APP0925B,MICHELLE,Brown,brown.michelle@email.com,852.242.5210,Online University,Psychology,3.06,2025.0,08-03-2024,Software Developer Intern,0.0,"Communication, Project Management, PowerPoint, Java",Rejected,19784,1 month,No,no,2.0
APP_0926B,David,Davis,davis.david@email.com,393-947-1492,International University,Mathematics,2.79,2022.0,02/14/2024,Business Analyst Intern,0.0,"JavaScript, R, Tableau, Data Analysis",review,24937,1 month,False,,5.0
APP-0927,Sarah,Brown,sarah.brown@email.com,518-291-2887,Liberal Arts College,Mathematics,3.53,2023.0,13-04-2023,data science intern,0.0,"Project Management, R, Python, Communication, PowerPoint, Tableau, Machine Learning, Excel", rejected ,23677,Flexible,True,Yes,1.0
APP_0928,Jessica,Williams,jessica580@email.com,848-738-3836,Tech Institute,Data Science,3.36,2022.0,"May 08, 2024",Marketing Intern,0.0,Tableau; Excel; SQL,Under Review,38848,Unknown,No,no,2.0
APP-0929A,James,anderson,anderson.james@email.com,867.512.6467,Liberal Arts College,Psychology,3.38,2023.0,2024-03-16,Marketing Intern,23.0,"Project Management, Data Analysis, Communication, Tableau, Java",Submitted,27460, ASAP,0,no,4.0
APP0930A,Jessica,Martinez,jessica.martinez at email.com,955-559-4200,Community College,Engineering,3.23,2025.0,"May 15, 2024",Software Developer Intern,1.0,"Java, PowerPoint",Pending,17835,immediate,1,YES,2.0
APP0931,Laura,johnson,ljohnson@email.com,538.643.3605,Community College,Engineering,3.64,2025.0,06/02/2024,Business Analyst Intern,2.0,"Machine Learning, Excel, SQL, PowerPoint, Communication, Data Analysis, Python, Tableau",In Process,, ASAP,1,True,0.0
APP-0932A,James,Wilson,james282@email.com,+12895277250,Liberal Arts College ,Computer Science,2.13,2026.0,04/14/2024,Data Science Intern,2.0,"SQL, Data Analysis, Java",Accepted,36233,Flexible,Yes,False,2.0
APP_0933B,CHRISTOPHER,Smith,smith.christopher@email.com,630-966-6674,Community College,Psychology,3.07,2024.0,"Mar 31, 2024",Research Assistant,3.0,"SQL, ",Submitted,15631,Unknown,0,No,3.0
APP0934,Michelle,Rodriguez,mrodriguez@email.com,309-864-5254,Community College,Biology,3.64,2026.0,2024-01-02,Business Analyst Intern,,"Java, Tableau, JavaScript, Machine Learning, Communication, Excel, PowerPoint, Project Management",Accepted,32507,2-4 weeks ,False,Yes,3.0
APP_0935,Sarah,wilson,wilson.sarah@email.com,(232) 732-8062,Liberal Arts College,Biology,2.97,2024.0,2024-03-27,Marketing Intern,0.0,"Excel, Data Analysis, JavaScript, Java, Project Management, SQL, Machine Learning, PowerPoint",ACCEPTED,31995,1 month,No,,3.0
APP-0936B,Sarah,Miller,sarah98@email.com,295-955-4198,Private College,Economics,2.6,2024.0,18-03-2024,Software Developer Intern,2.0,"Machine Learning, PowerPoint",In Process,24158,Immediate,True,No,0.0
APP_0937,Christopher,Jones,jones.christopher@email.com,(776) 639-4590,Community College,Computer Science,3.66,2024.0,04/27/2024,Research Assistant,1.0,"Tableau, R, Communication, SQL, Python, JavaScript, Data Analysis",ACCEPTED,39096,Unknown,False,True,3.0
APP0938,EMILY,lopez,emily937 at email.com,(543) 954-9374,Online University,Marketing,3.59,2023.0,"May 10, 2024",Data Science Intern,0.0,"R, Machine Learning, PowerPoint, Communication, Data Analysis",Pending,27306,1 month,0,False,4.0
APP_0939,John,Rodriguez,jrodriguez@email.com,(886) 729-7516,ONLINE UNIVERSITY,Computer Science,3.43,2026.0,05-02-2024,UX Design Intern,4.0,"R, Java, JavaScript, Data Analysis, Communication, Project Management, Excel",review,23862,1 month,No,Yes,2.0
APP_0940A,Michelle,rodriguez,rodriguez.michelle@email.com,(316) 851-4213,Community College,Communications,3.31,2023.0,04/02/2024,Data Science Intern,0.0,"Machine Learning, ",Pending,28253,Flexible,False,,3.0
APP-0941A,Christopher,Johnson,christopher65@email.com,602-366-2226,State University,Economics,3.26,2022.0,05/18/2024,Marketing Intern,1.0,"Python, PowerPoint, Data Analysis, Tableau, JavaScript, Communication",Under Review,35746,immediate,1,no,3.0
APP0942,Michael,jones,jones.michael@email.com,723-580-8349,Tech Institute,Economics,3.27,2025.0,2023-05-05,software developer intern,2.0,"Communication, Excel, Project Management",Submitted,39730,Immediate,Yes,no,2.0
APP-0943B,Michael,Hernandez,michael751@email.com,370.587.7597,Community College,Economics,,2022.0,14-03-2024,Business Analyst Intern,0.0,Data Analysis,Rejected,15624,Flexible,False,No,3.0
APP_0944B,Jessica ,Lopez,jessica 288@email.com,381.348.5149,Liberal Arts College,Computer Science,5.39,2026.0,2024-01-18,Software Developer Intern,1.0,"Excel, Java, PowerPoint, JavaScript, Tableau, Communication, Machine Learning",Accepted,29618, ASAP,1,No,4.0
APP-0945,David,Garcia,garcia.david@email.com,850.817.4860,Online University,Mathematics,3.5,2025.0,12-05-2024,Research Assistant,,"JAVASCRIPT, EXCEL, SQL, R",review,28243,2-4 weeks ,0,no,4.0
APP-0945,David,Garcia,garcia.david8@email.com,850.817.4860,Online University,Mathematics,3.5,2025.0,12-05-2024,Research Assistant,,"JAVASCRIPT, EXCEL, SQL, R",review,28243,2-4 weeks ,0,no,4.0
APP_0947,Christopher,Martinez,christopher407 at email.com,227.792.9371,Liberal Arts College,Psychology,3.59,2025.0,2024-03-24,Research Assistant,1.0,"R, Data Analysis, PowerPoint, Communication",review,33804,2-4 weeks ,False,No,1.0
APP0948,Amanda,Wilson,AWILSON@EMAIL.COM,629.826.8706,State University,Psychology,2.54,2026.0,"May 21, 2024",Business Analyst Intern,1.0,"SQL, Python",In Process,33624,3 months,0,No,1.0
APP_0949B,James,Garcia,james.garcia@email.com,871.287.8327,Community College,Communications,3.33,2026.0,"Jan 11, 2023",Research Assistant,1.0,"Communication, Java, Python, Tableau, JavaScript, PowerPoint", rejected ,15814, ASAP,1,No,4.0
APP0950,Matthew,Garcia,garcia.matthew@email.com,+15693472224,Tech Institute,Biology,3.43,2024.0,28-06-2024,Research Assistant,2.0,Machine Learning; Excel,Pending,31370,Immediate,Yes,True,3.0
APP_0951,Jane ,Garcia,jane .garcia@email.com,+13105691172,Private College,Biology,,2023.0,2024-04-02,Software Developer Intern,0.0,"Communication, PowerPoint, Tableau, R, Project Management, Excel",Pending,33577,Immediate,Yes,,1.0
APP0952,John,Martinez,john801@email.com,457-891-4733,Community College,Mathematics,3.66,2025.0,02/26/2023,Software Developer Intern,0.0,"R, SQL, JavaScript, PowerPoint, Python",Pending,28218,Unknown,No,,4.0
APP0953B,JANE,Smith,jane674@email.com,+12542946144,Public University,Marketing,3.22,2024.0,28-01-2024,Marketing Intern,2.0,"Excel, Communication",Under Review,, ASAP,No,,1.0
APP_0954,Michelle,Rodriguez,michelle684@email.com,709-708-7972,Liberal Arts College,Business Administration,2.96,2022.0,02/16/2024,Software Developer Intern,0.0,"Machine Learning, Project Management",In Process,21771,3 months,0,YES,0.0
APP-0955A,Michael,Hernandez,hernandez.michael@email.com,392-504-6025,Public University,Biology,3.97,2022.0,13-02-2024,Marketing Intern,1.0,"Project Management, JavaScript, Java, Communication, R",Submitted,33831, ASAP,0,no,2.0
APP_0956B,Daniel,Davis,ddavis@email.com,+14665416131,Private College,Computer Science,3.46,2025.0,2024-04-19,software developer intern,0.0,"Data Analysis, Java, Excel, Communication, R",In Process,37058,2 weeks,0,YES,0.0
APP_0957,Jessica,Brown,jessica.brown@email.com,+16983137133,Tech Institute,Psychology,3.78,2026.0,"Feb 18, 2024",Research Assistant,,"SQL, Data Analysis, Tableau, Project Management, Java, Machine Learning, Excel, Python",Pending,21402,Immediate,1,Yes,3.0
APP0958B,Robert ,jones,jones.robert @email.com,(930) 941-3037,Public University,Engineering,,2022.0,04/26/2024,Marketing Intern,1.0,Python; Excel; JavaScript; SQL; Tableau; Communication,Rejected,23525,3 months,Yes,,1.0
APP-0959,Christopher,Gonzalez,christopher675@email.com,260-848-7223,Tech Institute,Business Administration,3.06,2023.0,09-04-2024,Marketing Intern,0.0,"Tableau, R, Communication, Excel",Rejected,39657,1 month,False,True,2.0
APP0960B,Daniel,Martinez,daniel327@email.com,380.810.5436,Liberal Arts College,Mathematics,2.99,2022.0,07-06-2024,UX Design Intern,4.0,"R, POWERPOINT, PYTHON, JAVASCRIPT, JAVA, COMMUNICATION, DATA ANALYSIS",ACCEPTED,23576,1 month,Yes,YES,5.0
,,Jones,,,,,,,23-06-2024,,,,,,,False,,
APP-0962A,Christopher,Martinez,martinez.christopher@email.com,436.842.3180,International University,Business Administration,2.95,2026.0,10-01-2024,Software Developer Intern,0.0,"PowerPoint, Machine Learning, Project Management, Python, Java, R, Data Analysis, SQL",Rejected,23805, ASAP,0,Yes,1.0
APP0963,CHRISTOPHER,Johnson,johnson.christopher@email.com,647.854.3648,Liberal Arts College,Marketing,,2026.0,06/22/2023,Research Assistant,3.0,"DATA ANALYSIS, R",Accepted,36170,2 weeks,Yes,True,5.0
APP_0964B,Robert,Johnson,robert.johnson at email.com,706-534-9514,Private College,Mathematics,4.52,2023.0,18-05-2024,Software Developer Intern,8.0,"R, Java, Excel, Data Analysis, PowerPoint, Project Management, Machine Learning",In Process,21714,Immediate,No,YES,4.0
